"","V1","V2","V3"
"8004","https://m.elmostrador.cl/dia/2019/04/16/chile-tiene-su-primer-pulitzer-fotografo-nacional-gana-premio-por-impactante-imagen-de-la-caravana-de-migrantes/","Estados Unidos","16-4-2019"
"8005","https://m.elmostrador.cl/dia/2019/04/16/chile-tiene-su-primer-pulitzer-fotografo-nacional-gana-premio-por-impactante-imagen-de-la-caravana-de-migrantes/","Fotografía","16-4-2019"
"8006","https://m.elmostrador.cl/dia/2019/04/16/chile-tiene-su-primer-pulitzer-fotografo-nacional-gana-premio-por-impactante-imagen-de-la-caravana-de-migrantes/","migrantes","16-4-2019"
"8007","https://m.elmostrador.cl/dia/2019/04/16/chile-tiene-su-primer-pulitzer-fotografo-nacional-gana-premio-por-impactante-imagen-de-la-caravana-de-migrantes/","Premio Pulitzer","16-4-2019"
"8008","https://m.elmostrador.cl/dia/2019/04/16/fraude-en-el-ejercito-defensa-de-general-activo-presenta-recurso-de-amparo-para-anular-orden-de-detencion/","Alejandro Villagra","16-4-2019"
"8009","https://m.elmostrador.cl/dia/2019/04/16/fraude-en-el-ejercito-defensa-de-general-activo-presenta-recurso-de-amparo-para-anular-orden-de-detencion/","Ejército","16-4-2019"
"8010","https://m.elmostrador.cl/dia/2019/04/16/fraude-en-el-ejercito-defensa-de-general-activo-presenta-recurso-de-amparo-para-anular-orden-de-detencion/","Recurso de amparo","16-4-2019"
"8011","https://m.elmostrador.cl/dia/2019/04/16/fraude-en-el-ejercito-defensa-de-general-activo-presenta-recurso-de-amparo-para-anular-orden-de-detencion/","Romy Rutherford","16-4-2019"
"8012","https://m.elmostrador.cl/noticias/pais/2019/04/16/fiscalia-metropolitana-sur-el-candidato-favorito-de-abbott-y-el-gobierno-quedo-en-el-camino/","cristian paredes","16-4-2019"
"8013","https://m.elmostrador.cl/noticias/pais/2019/04/16/fiscalia-metropolitana-sur-el-candidato-favorito-de-abbott-y-el-gobierno-quedo-en-el-camino/","fiscal metropolitano sur","16-4-2019"
"8014","https://m.elmostrador.cl/noticias/pais/2019/04/16/fiscalia-metropolitana-sur-el-candidato-favorito-de-abbott-y-el-gobierno-quedo-en-el-camino/","Fiscalía Sur","16-4-2019"
"8015","https://m.elmostrador.cl/noticias/pais/2019/04/16/fiscalia-metropolitana-sur-el-candidato-favorito-de-abbott-y-el-gobierno-quedo-en-el-camino/","Jorge Abbott","16-4-2019"
"8016","https://m.elmostrador.cl/noticias/pais/2019/04/16/fiscalia-metropolitana-sur-el-candidato-favorito-de-abbott-y-el-gobierno-quedo-en-el-camino/","Raúl Guzmán","16-4-2019"
"8017","https://m.elmostrador.cl/noticias/multimedia/2019/04/16/vidal-sigue-y-sanchez-fuera-barcelona-se-impuso-ante-el-manchester-united-y-accedio-a-semifinales-de-la-champions-league/","Alexis Sánchez","16-4-2019"
"8018","https://m.elmostrador.cl/noticias/multimedia/2019/04/16/vidal-sigue-y-sanchez-fuera-barcelona-se-impuso-ante-el-manchester-united-y-accedio-a-semifinales-de-la-champions-league/","Arturo Vidal","16-4-2019"
"8019","https://m.elmostrador.cl/noticias/multimedia/2019/04/16/vidal-sigue-y-sanchez-fuera-barcelona-se-impuso-ante-el-manchester-united-y-accedio-a-semifinales-de-la-champions-league/","Barcelona","16-4-2019"
"8020","https://m.elmostrador.cl/noticias/multimedia/2019/04/16/vidal-sigue-y-sanchez-fuera-barcelona-se-impuso-ante-el-manchester-united-y-accedio-a-semifinales-de-la-champions-league/","Champions League","16-4-2019"
"8021","https://m.elmostrador.cl/noticias/multimedia/2019/04/16/vidal-sigue-y-sanchez-fuera-barcelona-se-impuso-ante-el-manchester-united-y-accedio-a-semifinales-de-la-champions-league/","Manchester United","16-4-2019"
"8022","https://m.elmostrador.cl/noticias/multimedia/2019/04/16/vidal-sigue-y-sanchez-fuera-barcelona-se-impuso-ante-el-manchester-united-y-accedio-a-semifinales-de-la-champions-league/","Alexis Sánchez","16-4-2019"
"8023","https://m.elmostrador.cl/noticias/multimedia/2019/04/16/vidal-sigue-y-sanchez-fuera-barcelona-se-impuso-ante-el-manchester-united-y-accedio-a-semifinales-de-la-champions-league/","Arturo Vidal","16-4-2019"
"8024","https://m.elmostrador.cl/noticias/multimedia/2019/04/16/vidal-sigue-y-sanchez-fuera-barcelona-se-impuso-ante-el-manchester-united-y-accedio-a-semifinales-de-la-champions-league/","Barcelona","16-4-2019"
"8025","https://m.elmostrador.cl/noticias/multimedia/2019/04/16/vidal-sigue-y-sanchez-fuera-barcelona-se-impuso-ante-el-manchester-united-y-accedio-a-semifinales-de-la-champions-league/","Champions League","16-4-2019"
"8026","https://m.elmostrador.cl/noticias/multimedia/2019/04/16/vidal-sigue-y-sanchez-fuera-barcelona-se-impuso-ante-el-manchester-united-y-accedio-a-semifinales-de-la-champions-league/","Manchester United","16-4-2019"
"8027","https://m.elmostrador.cl/dia/2019/04/16/aos-tras-reunion-con-pinera-la-iglesia-catolica-no-es-un-gueto-cerrado-ni-somos-un-grupo-al-margen-de-la-sociedad/","Celestino Aós","16-4-2019"
"8028","https://m.elmostrador.cl/dia/2019/04/16/aos-tras-reunion-con-pinera-la-iglesia-catolica-no-es-un-gueto-cerrado-ni-somos-un-grupo-al-margen-de-la-sociedad/","reunión","16-4-2019"
"8029","https://m.elmostrador.cl/dia/2019/04/16/aos-tras-reunion-con-pinera-la-iglesia-catolica-no-es-un-gueto-cerrado-ni-somos-un-grupo-al-margen-de-la-sociedad/","Sebastián Piñera","16-4-2019"
"8030","https://m.elmostrador.cl/dia/2019/04/16/medico-personal-de-karadima-relata-el-presente-del-exreligioso-esta-muy-a-maltraer/","Fernando Karadima","16-4-2019"
"8031","https://m.elmostrador.cl/dia/2019/04/16/medico-personal-de-karadima-relata-el-presente-del-exreligioso-esta-muy-a-maltraer/","maltraer","16-4-2019"
"8032","https://m.elmostrador.cl/dia/2019/04/16/medico-personal-de-karadima-relata-el-presente-del-exreligioso-esta-muy-a-maltraer/","Medico","16-4-2019"
"8033","https://m.elmostrador.cl/dia/2019/04/16/trump-estaria-a-punto-de-entregar-a-china-una-nueva-arma-comercial/","aranceles","16-4-2019"
"8034","https://m.elmostrador.cl/dia/2019/04/16/trump-estaria-a-punto-de-entregar-a-china-una-nueva-arma-comercial/","China","16-4-2019"
"8035","https://m.elmostrador.cl/dia/2019/04/16/trump-estaria-a-punto-de-entregar-a-china-una-nueva-arma-comercial/","EE.UU.","16-4-2019"
"8036","https://m.elmostrador.cl/dia/2019/04/16/trump-estaria-a-punto-de-entregar-a-china-una-nueva-arma-comercial/","guerra comercial","16-4-2019"
"8037","https://m.elmostrador.cl/dia/2019/04/16/trump-estaria-a-punto-de-entregar-a-china-una-nueva-arma-comercial/","Trump","16-4-2019"
"8038","https://m.elmostrador.cl/dia/2019/04/16/alexandria-ocasio-cortez-la-congresista-millennial-deja-las-redes-sociales-por-ser-un-riesgo-de-salud-publica/","Alexandria Ocasio-Cortez","16-4-2019"
"8039","https://m.elmostrador.cl/dia/2019/04/16/alexandria-ocasio-cortez-la-congresista-millennial-deja-las-redes-sociales-por-ser-un-riesgo-de-salud-publica/","Congresista","16-4-2019"
